1	113.551	5.31798
2	49.076	5.87876
3	35.1193	5.76546
4	180.072	5.29606
5	104.396	5.80054
6	99.0536	5.5582
7	92.0517	5.82768
8	122.904	5.44873
9	3.89787	5.58931
10	73.3072	5.5713
11	-1.89688	5.88479
12	64.3395	5.09534
13	90.4045	5.52259
14	4.38428	6.27217
15	2.17631	0.24686
16	8.43677	5.80884
17	96.2769	6.46981
18	118.744	6.3306
19	114.804	6.28326
20	155.105	5.33795
21	92.4816	6.41214
22	70.6501	6.38088
23	41.966	6.40252
24	167.541	5.6001
