1	-68.6961	43.1719
2	-4.79805	38.7623
3	-30.385	47.1751
4	-68.7104	47.8697
5	-78.9938	47.5197
6	-80.7358	52.1016
7	36.2571	62.6709
8	53.919	63.4194
9	4.52058	60.3008
10	-19.7363	43.5119
11	-63.8819	38.7409
12	-71.9602	43.2031
13	-57.7709	59.3637
14	-140	38.1681
15	-140.599	40.2264
16	-236.469	41.5205
