1	196.261	6.13266
2	106.652	6.53889
3	162.865	6.2628
4	194.452	5.96158
5	166.306	6.33533
6	133.4	6.35764
7	116.295	7.10879
8	220.002	5.90584
9	162.327	7.01173
10	152.282	6.92761
11	234.272	6.65405
12	195.29	5.86082
13	169.007	6.62207
14	171.568	6.14139
15	157.948	6.9173
16	145.429	5.46195
17	96.7217	6.70903
18	79.045	7.81474
19	79.5848	8.58475
20	104.907	7.11353
21	131.042	6.91592
22	134.957	7.84854
23	96.6206	8.34724
24	130.214	11.7291
